Luminosity,GlobalTemperature,WhitePopulation,BlackPopulation
1.175,54.831936279029996,0,0
1.175,54.831898997399584,0,0
1.175,54.83188035658518,0,0
1.175,54.83187103617771,0,0
1.175,54.831866375972986,0,0
1.175,54.83186404587213,0,0
1.175,54.83186288081976,0,0
1.175,54.8318622982941,0,0
1.175,54.83186200703252,0,0
1.175,54.83186186139998,0,0
1.175,54.83186178858417,0,0
1.175,54.83186175217787,0,0
1.175,54.831861733973554,0,0
1.175,54.83186172487137,0,0
1.175,54.8318617203205,0,0
1.175,54.83186171804588,0,0
1.175,54.83186171690662,0,0
1.175,54.83186171633857,0,0
1.175,54.83186171605436,0,0
1.175,54.83186171591139,0,0
1.175,54.8318617158413,0,0
1.175,54.831861715805395,0,0
1.175,54.831861715786275,0,0
1.175,54.83186171577836,0,0
1.175,54.831861715773506,0,0
1.175,54.83186171577121,0,0
1.175,54.83186171577096,0,0
1.175,54.83186171577059,0,0
1.175,54.83186171577056,0,0
1.175,54.83186171577048,0,0
1.175,54.83186171577047,0,0
1.175,54.83186171577047,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
1.175,54.831861715770444,0,0
